series_id,name,units,f,description,copyright,source,iso3166,geography,start,end,updated,value,date,year,month
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.6,2002-11-01,2002,11
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.27,2002-10-01,2002,10
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,9.43,2002-09-01,2002,9
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,8.04,2002-08-01,2002,8
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,9.94,2002-07-01,2002,7
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.53,2002-06-01,2002,6
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.45,2002-05-01,2002,5
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,5.94,2002-04-01,2002,4
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.42,2002-03-01,2002,3
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,5.98,2002-02-01,2002,2
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.09,2002-01-01,2002,1
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.51,2001-12-01,2001,12
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,5.62,2001-11-01,2001,11
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.16,2001-10-01,2001,10
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,8.18,2001-09-01,2001,9
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.26,2001-08-01,2001,8
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.84,2001-07-01,2001,7
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,7.22,2001-06-01,2001,6
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.28,2001-05-01,2001,5
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.13,2001-04-01,2001,4
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,6.06,2001-03-01,2001,3
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,4.85,2001-02-01,2001,2
ELEC.PRICE.NV-IND.M,Average retail price of electricity : Nevada : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NV,USA-NV,200101,202102,2021-04-23T13:33:02-0400,4.95,2001-01-01,2001,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,14.52,2021-02-01,2021,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.92,2021-01-01,2021,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.51,2020-12-01,2020,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.04,2020-11-01,2020,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.99,2020-10-01,2020,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.01,2020-09-01,2020,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.87,2020-08-01,2020,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.26,2020-07-01,2020,7
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.39,2020-06-01,2020,6
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.47,2020-05-01,2020,5
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.46,2020-04-01,2020,4
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.47,2020-03-01,2020,3
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.68,2020-02-01,2020,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.19,2020-01-01,2020,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.49,2019-12-01,2019,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.97,2019-11-01,2019,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.98,2019-10-01,2019,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.8,2019-09-01,2019,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.71,2019-08-01,2019,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.5,2019-07-01,2019,7
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.59,2019-06-01,2019,6
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.75,2019-05-01,2019,5
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.94,2019-04-01,2019,4
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.61,2019-03-01,2019,3
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.85,2019-02-01,2019,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,14.1,2019-01-01,2019,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.73,2018-12-01,2018,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.48,2018-11-01,2018,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.13,2018-10-01,2018,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.14,2018-09-01,2018,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.04,2018-08-01,2018,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.35,2018-07-01,2018,7
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.01,2018-06-01,2018,6
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.54,2018-05-01,2018,5
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.36,2018-04-01,2018,4
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.27,2018-03-01,2018,3
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,14.32,2018-02-01,2018,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.86,2018-01-01,2018,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,13.15,2017-12-01,2017,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.18,2017-11-01,2017,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.5,2017-10-01,2017,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.32,2017-09-01,2017,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.17,2017-08-01,2017,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.19,2017-07-01,2017,7
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.03,2017-06-01,2017,6
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,11.93,2017-05-01,2017,5
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.17,2017-04-01,2017,4
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.29,2017-03-01,2017,3
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.49,2017-02-01,2017,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.71,2017-01-01,2017,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.65,2016-12-01,2016,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.32,2016-11-01,2016,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.27,2016-10-01,2016,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.33,2016-09-01,2016,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.31,2016-08-01,2016,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.1,2016-07-01,2016,7
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,11.92,2016-06-01,2016,6
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.11,2016-05-01,2016,5
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.34,2016-04-01,2016,4
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.38,2016-03-01,2016,3
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.69,2016-02-01,2016,2
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.69,2016-01-01,2016,1
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.77,2015-12-01,2015,12
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.62,2015-11-01,2015,11
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.52,2015-10-01,2015,10
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.54,2015-09-01,2015,9
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,12.21,2015-08-01,2015,8
ELEC.PRICE.NH-IND.M,Average retail price of electricity : New Hampshire : industrial : monthly,cents per kilowatthour,M,Electricity sold to industrial customers; Electricity sold to industrial customers; ,None,"EIA, U.S. Energy Information Administration",USA-NH,USA-NH,200101,202102,2021-04-23T13:33:02-0400,11.78,2015-07-01,2015,7
